Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TIEN PUTRA KARYA, PT","DSN BENDIL WIDORO RT. 16/RW. 06, WIDORO, KEC. GANDUSARI, KAB. TRENGGALEK 66372",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TIMBUL PERSADA, PT","JL RAYA KEPOHAGUNG RT. 03/RW. 08, KEPOHAGUNG, KEC. PLUMPANG, KAB. TUBAN 62382",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TIMUR PUTRA SENTOSA, PT","DSN KRAJAN, PAKISTAJI, KEC. KABAT, KAB. BANYUWANGI",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TIRTO MAS, CV","DSN KRAJAN RT. 03/RW. 01, WATU KEBO, KEC. ROGOJAMPI, KAB. BANYUWANGI 68462",082234230243
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TJAHAYA, UD","MANGGISAN, DS , PLOSOKANDANG, KEC. KEDUNGWARU, KAB. TULUNGAGUNG 66217",355-322293
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TKBI, PT","SPAZIO 609-610, PRADAHKALI KENDAL, KEC. DUKUH PAKIS, KOTA SURABAYA",031-60039690
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TOP WELL INDOCEIL, PT","JL KEDUNG COEK 362, TANAH KALI KEDINDING, KEC. KENJERAN, KOTA SURABAYA",031-5051453
JAWA TIMUR,INDUSTRI PENGOLAHAN,TOSANA BETON <SUKADI>,"DK SEJERUK RT. 02/RW. 01, KAUMAN, KEC. KAUMAN, KAB. PONOROGO 63451",082143080177
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TOYA FIBER GLASS, CV","JL RAYA TAMAN BARAT RT. 05/RW. 01, TAMAN, KEC. TAMAN, KAB. SIDOARJO 61257",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TRI MULYA ONIX, UD","WATES, KEC. CAMPUR DARAT, KAB. TULUNGAGUNG",0355-396917; 0355-532994
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TRIJAYA ADYMIX, PT","DSN KERTOREJO RT. 01/RW. 01, KERTOREJO, KEC. NGORO, KAB. JOMBANG 61473",081357621333
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TRIJAYA ADYMIX, PT","JL BYPASS KM 54 JAMPIROGO RT. 03/RW. 01, JAMPIROGO, KEC. SOOKO, KAB. MOJOKERTO 61361",0321-397220; 0321-0321398560
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TRIJAYA ADYMIX, PT","JL RAYA DOMAS KM 13 RT. 02/RW. 01, DOMAS, KEC. TROWULAN, KAB. MOJOKERTO 61362",0321-494390
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TRIPALINDO TRANS MIX, PT","JL RAYA PASREPAN RT. 30/RW. 11, PASREPAN, KEC. PASREPAN, KAB. PASURUAN 67175",0343-443297
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TRISAKTI JAYA PERKASA, PT","JL ALPHA MASPION L-6 KIM RT. 09/RW. 02, MANYARSIDOMUKTI, KEC. MANYAR, KAB. GRESIK 61151",031-3930919; 031-0313930920
JAWA TIMUR,INDUSTRI PENGOLAHAN,TUNAS JAYA,"JL SABKORO KM 66.8, BEJI, KEC. BOYOLANGU, KAB. TULUNGAGUNG 66233",355-321251
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TUNAS JAYA, UD","JL KI MANGUNSARKORO GG 8 RT. 05/RW. 01, BEJI, KEC. BOYOLANGU, KAB. TULUNGAGUNG 66233",0811302701
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TUNGGAL BETON,UD","DSN BUNDER KRAJAN RT. 02/RW. 01, PANCORAN, KEC. BONDOWOSO, KAB. BONDOWOSO 68219",081234511483
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TUNGGAL JAYA STEEL, PT","JL RAYA BY PASS KM 29, TAMBAK KEMERAKAN, KEC. KRIAN, KAB. SIDOARJO",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TUREN INDAH , UD","JL TALANGSUKO RAYA, TALANGSUKO, KEC. TUREN, KAB. MALANG 65175",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TUREN INDAH, UD","JL RAYA TALANG SUKO RT. 01/RW. 09, TALANGSUKO, KEC. TUREN, KAB. MALANG 65175",0341-828844
JAWA TIMUR,INDUSTRI PENGOLAHAN,"UNGGUL JAYA, CV","JL MAYJEN SUNGKONO RT. 01/RW. 08, ARJOWINANGUN, KEC. KEDUNGKANDANG, KOTA MALANG 65132",0341-2991623
JAWA TIMUR,INDUSTRI PENGOLAHAN,USAHA BUAT BATAKO <ANTO>,"DSN KRAJAN RT. 03/RW. 03, BATANGSAREN, KEC. KAUMAN, KAB. TULUNGAGUNG 66261",081515723630
JAWA TIMUR,INDUSTRI PENGOLAHAN,USAHA PAVIN ASTA KARYA,"DSN DRASA RT. 25/RW. 10, KALITAPEN, KEC. TAPEN, KAB. BONDOWOSO 68283",
JAWA TIMUR,INDUSTRI PENGOLAHAN,USAHA PEMECAHAN BATU RAEN<RAMINA>,"DSN KRAJAN RT. 01/RW. 04, TAMBONG, KEC. KABAT, KAB. BANYUWANGI 68461",085259735722
JAWA TIMUR,INDUSTRI PENGOLAHAN,"USP, PT","DSN BARENG RT. 03/RW. 02, SUMBER REJO, KEC. PANDAAN, KAB. PASURUAN 67156",
JAWA TIMUR,INDUSTRI PENGOLAHAN,UYE KAYEN,"DSN GENENG SANAN RT. 06/RW. 03, SUKOREJO, KEC. GANDUSARI, KAB. TRENGGALEK 66381",085259411811
JAWA TIMUR,INDUSTRI PENGOLAHAN,"UZINDO, PT","PERGUDANGAN BUMI MASPION BLOK 2 NO 14, ROMOKALISARI, KEC. BENOWO, KOTA SURABAYA",031-3980935
JAWA TIMUR,INDUSTRI PENGOLAHAN,VARIA,"JL JANTI BARAT NO 19, BANDUNGREJOSARI, KEC. SUKUN, KOTA MALANG 65148",
JAWA TIMUR,INDUSTRI PENGOLAHAN,VARIA BETON,"JL RAYA KENDAL PAYAK RT. 11/RW. 07, KENDALPAYAK, KEC. PAKISAJI, KAB. MALANG 65162",0341-2100094
JAWA TIMUR,INDUSTRI PENGOLAHAN,VARIA USAHA BETON PUSAT,"JL JEND S PARMAN NO 38 RT. 04/RW. 14, WARU, KEC. WARU, KAB. SIDOARJO 61256",031-8535049; 031-8531396
JAWA TIMUR,INDUSTRI PENGOLAHAN,"VARIA USAHA BETON, PT","JL TENGIRI DSN BOTOSARI RT. 01/RW. 04, DUKUH MENCEK, KEC. SUKORAMBI, KAB. JEMBER 68151",081249069387
JAWA TIMUR,INDUSTRI PENGOLAHAN,"VARIA USAHA BETON, PT","JL MAYJEN SUNGKONO RT. 06/RW. 02, SEGOROMADU, KEC. KEBOMAS, KAB. GRESIK 61123",0313-974718; 0313-8531396
JAWA TIMUR,INDUSTRI PENGOLAHAN,"VARIA USAHA, PT","JL VETERAN NO 129 RT. 04/RW. 01, SINGOSARI, KEC. KEBOMAS, KAB. GRESIK 61122",031-3982304; 031-0313982304
JAWA TIMUR,INDUSTRI PENGOLAHAN,"WALET SUMBER BAROKAH, CV","JL INSPEKTUR POL SOEWOTO NO 8 RT. 01/RW. 01, SIDODADI, KEC. LAWANG, KAB. MALANG 65251",0341-425868; 0341-425868
JAWA TIMUR,INDUSTRI PENGOLAHAN,"WANGI JAYA, CV","DSN KEBOH RT. 04/RW. 01, KEBONSARI, KEC. SUKODADI, KAB. LAMONGAN 62253",082142711866
JAWA TIMUR,INDUSTRI PENGOLAHAN,"WAVIN TUNAS UTAMA, PT","DSN ELATIK, WATESNEGORO, KEC. NGORO, KAB. MOJOKERTO 61385",0321-6819010; 0321-03216819324
JAWA TIMUR,INDUSTRI PENGOLAHAN,"WIDODO POT, UD","JL KARYA RT. 02/RW. 01, KEMANGSEN, KEC. BALONG BENDO, KAB. SIDOARJO 61263",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"WIJAYA KARYA BETON, PT","DSN DLIRING RT. 05/RW. 09, WINONG, KEC. GEMPOL, KAB. PASURUAN 67155",0343-851488
JAWA TIMUR,INDUSTRI PENGOLAHAN,"WULANJAYA TOM URIPAN , UD","JL KH HASYIM ASYARI RT. 01/RW. 06, TALANGSUKO, KEC. TUREN, KAB. MALANG 65175",341-826659
JAWA TIMUR,INDUSTRI PENGOLAHAN,"YUFI FIBER GLASS, UD","JL TAMAN GANG 3 RT. 11/RW. 03, TAMAN, KEC. TAMAN, KAB. SIDOARJO 61257",031-789011; 031-7889011
JAWA TIMUR,INDUSTRI PENGOLAHAN,"ZIDAN PUTRA, UD","JL HASYIM ASYARI RT. 03/RW. 06, TALANGSUKO, KEC. TUREN, KAB. MALANG 65175",085105100886
JAWA TIMUR,INDUSTRI PENGOLAHAN,"ZUHAIR PUTRA JAYA, CV","DSN KRAJANA TIMUR RT. 01/RW. 03, PAKISKEMBAR, KEC. PAKIS, KAB. MALANG 65154",
BANTEN,INDUSTRI PENGOLAHAN,"A PLUS PACIPIC, PT","JL PROF DR IR SOETAMI KM 6, NAMENG, KEC. RANGKASBITUNG, KAB. LEBAK",
BANTEN,INDUSTRI PENGOLAHAN,"ABADI MAKMUR PERKASA, PT","JL JAYA CIKANDE RANGKAS BITUNG KM 15 RT. 20/RW. 08, PASIRBUYUT, KEC. JAWILAN, KAB. SERANG 42177",0254-480486
BANTEN,INDUSTRI PENGOLAHAN,"ABDI ARIP DUTA PUTRA, PT","KP JATAKE RT. 07/RW. 02, JATAKE, KEC. PAGEDANGAN, KAB. TANGERANG 15850",
BANTEN,INDUSTRI PENGOLAHAN,"ADHIMIX PRECAST INDONESIA, PT","JL RAYA CIATER RT. 03/RW. 09, RAWA MEKAR JAYA, KEC. SERPONG, KOTA TANGERANG SELATAN 15318",
BANTEN,INDUSTRI PENGOLAHAN,"ADHIMIX, PT","KP GANDASARI RT. 25/RW. 05, CIBADAK, KEC. CIKUPA, KAB. TANGERANG 15710",08184577589
BANTEN,INDUSTRI PENGOLAHAN,"ADICIPTA HASTAMULIA, PT","JL KAVLING DPR BLOK B NO 45 RT. 04/RW. 02, CIPONDOH, KEC. CIPONDOH, KOTA TANGERANG 15148",021-95450991
BANTEN,INDUSTRI PENGOLAHAN,ADIMIX PRECAST,"RUKO THE PROMINANCE, PANUNGGANGAN TIMUR, KEC. PINANG, KOTA TANGERANG",021-30032213
BANTEN,INDUSTRI PENGOLAHAN,"AGUNG BETON, PT","JL H MANSUR RT. 01/RW. 05, GONDRONG, KEC. CIPONDOH, KOTA TANGERANG 15140",0215-5702058
BANTEN,INDUSTRI PENGOLAHAN,"AJI BELING, PT","KP BAYUR KALI RT. 01/RW. 04, LEBAK WANGI, KEC. SEPATAN TIMUR, KAB. TANGERANG 15520",
BANTEN,INDUSTRI PENGOLAHAN,"ALAM KACA PRABAWA INDO, PT","JL MOCH TOHA KM 2 RT. 01/RW. 05, NAMBOJAYA, KEC. KARAWACI, KOTA TANGERANG 15112",0215588352; 0215588352
BANTEN,INDUSTRI PENGOLAHAN,"ALAM MARMER, PT","KAWASAN INDUSTRI MILENIUM RT. 04/RW. 02, PEUSAR, KEC. PANONGAN, KAB. TANGERANG 15710",021-59192434; 021-5992431
BANTEN,INDUSTRI PENGOLAHAN,ALC,"JL CIKANDE RANGKAS KM 10 RT. 15/RW. 05, JAWILAN, KEC. JAWILAN, KAB. SERANG 42177",0254-480430; 0254-480612
BANTEN,INDUSTRI PENGOLAHAN,"ALFA BANGUNAN PERSADA, PT","JL RAYA CBA RAYA RT. 05/RW. 01, PASIRBUYUT, KEC. JAWILAN, KAB. SERANG 42177",025-41021111
BANTEN,INDUSTRI PENGOLAHAN,"ALUMIMA METAL UTAMA, PT","KP RAWACANA RT. 02/RW. 03, GANDASARI, KEC. JATI UWUNG, KOTA TANGERANG 15137",
BANTEN,INDUSTRI PENGOLAHAN,AMBLOC <NURMI>,"KADU SIRUNG, KEC. PAGEDANGAN, KAB. TANGERANG",021-52977266
BANTEN,INDUSTRI PENGOLAHAN,"AMK, PT","JL PAJAJARAN 3 KP DUMPIT RT. 01/RW. 07, GANDASARI, KEC. JATI UWUNG, KOTA TANGERANG 15137",021-5910023
BANTEN,INDUSTRI PENGOLAHAN,"ANGSA DAYA, PT","JL PASAR KEMIS, KUTA JAYA, KEC. PASARKEMIS, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"ANGSA DAYA, PT","JL RAYA SERANG KM 65, PARIGI, KEC. CIKANDE, KAB. SERANG 42186",
BANTEN,INDUSTRI PENGOLAHAN,"APLUS, PT","PANTAI INDAH DADAP RT. 03/RW. 06, D A D A P, KEC. KOSAMBI, KAB. TANGERANG 15211",021-55956746
BANTEN,INDUSTRI PENGOLAHAN,ARTHA BUMI ABADI MIX,"KP RANCA GEDE RT. 01/RW. 03, SITU GADUNG, KEC. PAGEDANGAN, KAB. TANGERANG 15850",0856925328601
BANTEN,INDUSTRI PENGOLAHAN,"ARWANA CITRA MULIA, PT","JL MUTAQIN RT. 03/RW. 06, ALAM JAYA, KEC. JATI UWUNG, KOTA TANGERANG 15133",021-5903555; 021-5901461
BANTEN,INDUSTRI PENGOLAHAN,"ARWANA NUANSA KERAMIK, PT","JL RAYA GORDA KM.69 RT. 01/RW. 04, KIBIN, KEC. KIBIN, KAB. SERANG 42185",0254-400365; 0254-400364
BANTEN,INDUSTRI PENGOLAHAN,"ARWANA, PT","JL MZ MUTAQIN RT. 3/RW. 6, ALAM JAYA, KEC. JATI UWUNG, KOTA TANGERANG 15133",
BANTEN,INDUSTRI PENGOLAHAN,"ASANA, PT","JL RAYABOJONEGARA KP GEDONG RT. 01/RW. 08, BOJONEGARA, KEC. BOJONEGARA, KAB. SERANG 42454",0254-5750988; 0254-5750988
BANTEN,INDUSTRI PENGOLAHAN,"ASTARI NIAGARAA INTERNASIONAL, PT","KADU JAYA, KEC. CURUG, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"ASTER DECORINDO ABADI, PT","JL RAYA CURUG KM 2 RT. 03/RW. 06, KADU, KEC. CURUG, KAB. TANGERANG 15810",021-5985258; 021-5985276
BANTEN,INDUSTRI PENGOLAHAN,"ATAP MAKMUR KENCANA, PT","JL PAJAJARAN III NO.38 KP. DUMPIT, GANDASARI, KEC. JATI UWUNG, KOTA TANGERANG 15137",
BANTEN,INDUSTRI PENGOLAHAN,"AULIA PANCANG GEMILANG, PT","SALEMBARAN JATI, KEC. KOSAMBI, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,AVING BLOK <IRIAWANDI>,"KP SUKABAKTI RT. 01/RW. 01, TANJUNG BURUNG, KEC. TELUKNAGA, KAB. TANGERANG 15540",0812810281319
BANTEN,INDUSTRI PENGOLAHAN,"BANGKIT BANTEN SEJAHTERA, PT","KP KONTRAKAN RT. 01/RW. 08, KADU JAYA, KEC. CURUG, KAB. TANGERANG 15810",085216069777
BANTEN,INDUSTRI PENGOLAHAN,"BANGUN BETON INDONESIA, PT","JL LINGKAR SELATAN KM 2 KP.LARANGAN RT. 03/RW. 02, HARJATANI, KEC. KRAMATWATU, KAB. SERANG 42161",0254-387538; 0254-387965
BANTEN,INDUSTRI PENGOLAHAN,"BANGUN CIPTA KREASI, PT","JL BARU SIMPANG SMK, SUKAMANAH, KEC. MALINGPING, KAB. LEBAK",
BANTEN,INDUSTRI PENGOLAHAN,"BANGUNAN BETON, PT","KP AJEG RT. 01/RW. 09, CIKANDE, KEC. CIKANDE, KAB. SERANG 42186",
BANTEN,INDUSTRI PENGOLAHAN,"BANGUNAN NAGA MAS CONTRAKTOR, PT","KP JATAKE RT. 02/RW. 02, JATAKE, KEC. PAGEDANGAN, KAB. TANGERANG 15850",021-5539915
BANTEN,INDUSTRI PENGOLAHAN,BAROKAH POT BUNGA,"JL GRAHA RAYA BINTARO RT. 04/RW. 04, SUDIMARA PINANG, KEC. PINANG, KOTA TANGERANG 15145",085228853297
BANTEN,INDUSTRI PENGOLAHAN,"BATA MILENIUM, PT","JL MILENIUM RT. 04/RW. 03, PEUSAR, KEC. PANONGAN, KAB. TANGERANG 15710",
BANTEN,INDUSTRI PENGOLAHAN,BATAKO <FREDI>,"KP KEBON PISANG RT. 02/RW. 02, CISAUK, KEC. CISAUK, KAB. TANGERANG 15341",
BANTEN,INDUSTRI PENGOLAHAN,BATAKO <KUNTORO>,"KP DONGKAL PONJATI RT. 05/RW. 05, PONDOK JAGUNG TIMUR, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN",
BANTEN,INDUSTRI PENGOLAHAN,BATAKO <SUYONO>,"KP BABAKAN SIRNA RT. 03/RW. 06, PANGADEGAN, KEC. PASARKEMIS, KAB. TANGERANG 15560",081299125925
BANTEN,INDUSTRI PENGOLAHAN,"BATU AMPAR COMBLOK, PT","CURUG KATIMAHA RT. 01/RW. 01, BAGENDUNG, KEC. CILEGON, KOTA CILEGON 42410",081215707402
BANTEN,INDUSTRI PENGOLAHAN,"BATU PERSADA, CV","KP PASIR HUNI RT. 08/RW. 03, MALINGPING UTARA, KEC. MALINGPING, KAB. LEBAK 42391",
BANTEN,INDUSTRI PENGOLAHAN,"BETINDO KARYA SUPER/ ANGSA MAS JAYA, PT","JL RAYA CIKUYA KM 2, SOLEAR, KEC. SOLEAR, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"BETON PRIMA INTI <BPI>, PT","JL RAYA JAKARTA SERANG KM 80 RT. 09/RW. 04, KESERANGAN, KEC. CIRUAS, KAB. SERANG 42182",0254-8285899; 0254-8285779
BANTEN,INDUSTRI PENGOLAHAN,BHINEKA BLOCK INDONESIA,"KP CIKAHURIPAN RT. 05/RW. 06, MEKARSARI, KEC. NEGLASARI, KOTA TANGERANG 15129",
BANTEN,INDUSTRI PENGOLAHAN,"BINTANG POLINDO PERKASA, PT","JL RAYA PELABUHAN NO. 1 KAWASAN PELINDO II, KEPUH, KEC. CIWANDAN, KOTA CILEGON",
BANTEN,INDUSTRI PENGOLAHAN,"BINTANG TIMBUL/BENTENG, PT","JL RAYA SARUA MARUGA, CIATER, KEC. SERPONG, KOTA TANGERANG SELATAN",
BANTEN,INDUSTRI PENGOLAHAN,"BOSTIK INDONESIA, PT","JL RAYA CUKANGGALIH KM 1 NO 88 RT. 03/RW. 09, CURUG KULON, KEC. CURUG, KAB. TANGERANG 15810",0211-5981609; 0211-9582334
BANTEN,INDUSTRI PENGOLAHAN,"BROCO ACI, PT","KP TANJAKAN RT. 02/RW. 01, LEUWILIMUS, KEC. CIKANDE, KAB. SERANG",
BANTEN,INDUSTRI PENGOLAHAN,"BUKIT JAYA PERKASA, PT","KAWASAN PERGUDANGAN SURYA RT. 10/RW. 04, SENTUL JAYA, KEC. BALARAJA, KAB. TANGERANG 15610",085251021072
BANTEN,INDUSTRI PENGOLAHAN,"BUMI MEGAH INDUSTRIES, PT","JL KALI SABI NO 18 K, UWUNG JAYA, KEC. CIBODAS, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"CATUR MITRA SEJATI SEJAHTERA, PT","PERGUDANGAN SENTRA KOSAMBI RT. 02/RW. 18, KOSAMBI TIMUR, KEC. KOSAMBI, KAB. TANGERANG 15213",021-54204999
BANTEN,INDUSTRI PENGOLAHAN,"CATUR PUTRA TUNGGAL, PT","JL RADEN SALEH NO 89 RT. 01/RW. 05, KARANG MULYA, KEC. KARANG TENGAH, KOTA TANGERANG 15157",0211-58906999; 0211-58907999
BANTEN,INDUSTRI PENGOLAHAN,"CEMINDO GEMILANG, PT","LK CIWANDAN RT. 02/RW. 01, KEPUH, KEC. CIWANDAN, KOTA CILEGON 42446",0254-601650
BANTEN,INDUSTRI PENGOLAHAN,"CEMINDO GEMILANG, PT","JL RAYA BAYAH PELABUHAN RATU KM 06 RT. 01/RW. 02, DARMASARI, KEC. BAYAH, KAB. LEBAK 42393 021-889999 Ext: 3010",
BANTEN,INDUSTRI PENGOLAHAN,"CENDRAWASIH, PT","JL RAYA PLP RT. 02/RW. 07, CURUG WETAN, KEC. CURUG, KAB. TANGERANG 15810",
BANTEN,INDUSTRI PENGOLAHAN,CETAK BATA <SAMIN>,"JL NANCANG WETAN RT. 04/RW. 04, KARUNDANG, KEC. CIPOCOK JAYA, KOTA SERANG 42125",
BANTEN,INDUSTRI PENGOLAHAN,"CIPTAYASA, CV","JL CIPTAYASA CIRUAS RT. 08/RW. 04, RANJENG, KEC. CIRUAS, KAB. SERANG 42182",08179972333
BANTEN,INDUSTRI PENGOLAHAN,CLASIK ART,"JL KEMIRI RAYA RT. 05/RW. 04, PONDOK CABE UDIK, KEC. PAMULANG, KOTA TANGERANG SELATAN 15418",081310561975
BANTEN,INDUSTRI PENGOLAHAN,"CONBLOK INTERNUSA, PT","JL RAYA SERANG KM 12 RT. 01/RW. 04, SUKA DAMAI, KEC. CIKUPA, KAB. TANGERANG 15710",021-5960058
BANTEN,INDUSTRI PENGOLAHAN,"CONROOFINDO TRIAS, PT","KP CIRARAB RT 01/02 RT. 02/RW. 01, CIRARAB, KEC. LEGOK, KAB. TANGERANG 15820",0215-978434
BANTEN,INDUSTRI PENGOLAHAN,"CULEN PRIMA SETIA, PT","JL INDUSTRI RT. 01/RW. 05, JATAKE, KEC. JATI UWUNG, KOTA TANGERANG 15136",0215-902207
BANTEN,INDUSTRI PENGOLAHAN,"DAINKA, PT","JL RAYA MAUK KM 7 KAWASAN INDUSTRI AKONG, KARET, KEC. SEPATAN, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"DEWA BETON, PT","KP JATAKE RT. 07/RW. 02, JATAKE, KEC. PAGEDANGAN, KAB. TANGERANG 15850",021-542000191; 021-542001911
BANTEN,INDUSTRI PENGOLAHAN,"DIAMASTAR, PT","JL INDUSTRI 8 NO 3 RT. 02/RW. 03, PASIR JAYA, KEC. JATI UWUNG, KOTA TANGERANG 15135",021-59305333
BANTEN,INDUSTRI PENGOLAHAN,"DREYMIX INODNESIA, PT","JL RAYA SERANG KM 12,5 KP CIREWED RT. 03/RW. 02, SUKA DAMAI, KEC. CIKUPA, KAB. TANGERANG 15710",021-59619316; 021-5961316
BANTEN,INDUSTRI PENGOLAHAN,"DUCON, PT","KP PANEBONE BARU RT. 02/RW. 01, NAMBO ILIR, KEC. KIBIN, KAB. SERANG 42185",
BANTEN,INDUSTRI PENGOLAHAN,"DULTON, PT","JL RAYA SERANG KM 299 RT. 02/RW. 03, GEMBONG, KEC. BALARAJA, KAB. TANGERANG 15610",021-5951329; 021-5951328
BANTEN,INDUSTRI PENGOLAHAN,"DUNIA KERAMIK ANEKA KREASI, PT","JL RAYA SERANG KM 4 / JL KALISABI, UWUNG JAYA, KEC. CIBODAS, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"DUNIA KERAMIK, PT","JL RAYA SERANG KM 4 RT. 03/RW. 12, UWUNG JAYA, KEC. CIBODAS, KOTA TANGERANG 15138",021-5530529; 021-5530528
BANTEN,INDUSTRI PENGOLAHAN,"DURACONINDO PRATAMA, PT","JL RAYA JAHA JATAKE RT. 03/RW. 04, MALANG NENGAH, KEC. PAGEDANGAN, KAB. TANGERANG 15330",
BANTEN,INDUSTRI PENGOLAHAN,"FAJAR ANGKASA MANDIRI, PT","PULOAMPEL, KEC. PULO AMPEL, KAB. SERANG",
BANTEN,INDUSTRI PENGOLAHAN,"FARIKA BETON, PT","KP KEBON PISANG RT. 03/RW. 02, CISAUK, KEC. CISAUK, KAB. TANGERANG 15341",021-6744986
BANTEN,INDUSTRI PENGOLAHAN,"FRANKIE PILE, PT","JL RAYA CURUG KM 3,5, KADU JAYA, KEC. CURUG, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"GEMILANG BETON, PT","KP PASIR HUNI RT. 08/RW. 03, MALINGPING UTARA, KEC. MALINGPING, KAB. LEBAK 42391",
BANTEN,INDUSTRI PENGOLAHAN,GENTENG DAN BATA ROHMADI,"KP JAMBANGAN RT. 01/RW. 03, KAMURANG, KEC. CIKANDE, KAB. SERANG",81383746514
BANTEN,INDUSTRI PENGOLAHAN,GENTENG IBU KOTA,"JL PASAR KEMIS RAJEG NO 88 RT. 02/RW. 08, SINDANG SARI, KEC. PASARKEMIS, KAB. TANGERANG 15560",082210443055
BANTEN,INDUSTRI PENGOLAHAN,"GLOBAL MAR INTERINDO, PT","JL KAV DPR NO. 280 GG AMBON RT. 02/RW. 06, NEROKTOG, KEC. PINANG, KOTA TANGERANG 15145",021-55741636; 021-55741677
BANTEN,INDUSTRI PENGOLAHAN,"GMH, PT","KP PASIR HUNI RT. 08/RW. 03, MALINGPING UTARA, KEC. MALINGPING, KAB. LEBAK 42391",
BANTEN,INDUSTRI PENGOLAHAN,"GMP, PT","JL RAYA SERANG KM 71 RT. 09/RW. 02, TAMBAK, KEC. KIBIN, KAB. SERANG 42185",0254-406222
BANTEN,INDUSTRI PENGOLAHAN,"GRAND HEBEL, PT","KP KALUWUNG RT. 10/RW. 04, CISEREH, KEC. TIGARAKSA, KAB. TANGERANG 15720",
BANTEN,INDUSTRI PENGOLAHAN,"GRASINDO , PT","KP BARU SABRANG RT. 05/RW. 02, LEUWILIMUS, KEC. CIKANDE, KAB. SERANG 42186",
BANTEN,INDUSTRI PENGOLAHAN,"GRUP LIMAN KRAMIK, PT","KP PASIR RT. 02/RW. 01, SENTUL, KEC. BALARAJA, KAB. TANGERANG 15610",
BANTEN,INDUSTRI PENGOLAHAN,GYPSUM <SUMARNO>,"GG H JUM I RT. 01/RW. 13, PANINGGILAN UTARA, KEC. CILEDUG, KOTA TANGERANG 15153",081386672576
BANTEN,INDUSTRI PENGOLAHAN,"HALIM INDUSTRI BETON RINGAN, PT","JL INDUSTRI RAYA IV BLOK AE 12 RT. 13/RW. 02, BUNDER, KEC. CIKUPA, KAB. TANGERANG 15710",0215-9317650; 0215-900264
BANTEN,INDUSTRI PENGOLAHAN,"HAMPARAN ANEKA GRANIT, PT","JL RAYA SERANG KM 20 RT. 14/RW. 03, SUKA NAGARA, KEC. CIKUPA, KAB. TANGERANG 15710",0215-960410
BANTEN,INDUSTRI PENGOLAHAN,"HANKOOK, PT","KP TEUREUP RT. 08/RW. 02, SUKA HARJA, KEC. SINDANG JAYA, KAB. TANGERANG 15560",021-5900401; 021-5924543
BANTEN,INDUSTRI PENGOLAHAN,"HARBISON WALKER INTERNASIONAL, PT","JL AUSTRALIA Z KAV N1 KIEC, WARNASARI, KEC. CITANGKIL, KOTA CILEGON 42443",
BANTEN,INDUSTRI PENGOLAHAN,"HASTA HARMONIS, PT","JL HUSEIN SASTRA NEGARA RT. 03/RW. 04, JURUMUDI, KEC. BENDA, KOTA TANGERANG 15124",021-54370381
BANTEN,INDUSTRI PENGOLAHAN,"HOLCIM BETON, PT","KP CARANG PULANG RT. 01/RW. 01, BOJONG NANGKA, KEC. KELAPA DUA, KAB. TANGERANG 15821",0882142507988
BANTEN,INDUSTRI PENGOLAHAN,"HOLCIM BETON, PT","JL RAYA SERANG RT. 01/RW. 03, BALA RAJA, KEC. BALARAJA, KAB. TANGERANG 15610",021-5950005
BANTEN,INDUSTRI PENGOLAHAN,"HOLCIM INDONESIA, PT","JL RAYA PELABUHAN KAWASAN PELINDO II RT. 02/RW. 01, KEPUH, KEC. CIWANDAN, KOTA CILEGON 42446",
BANTEN,INDUSTRI PENGOLAHAN,"HOLCIM PRECAST, PT","JL LINGKAR TIMUR BSD RT. 03/RW. 09, RAWA MEKAR JAYA, KEC. SERPONG, KOTA TANGERANG SELATAN 15318",
