Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BARITO SWEET SHINTA HOTEL,"JL RTA MILONO KM 4 RT. 4/RW. 13, LANGKAI, KEC. PAHANDUT 73111",
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BATU SULI HOTEL,"RADEN SALEH NO 1 RT. 3/RW. 7, MENTENG, KEC. JEKAN RAYA 73112",0536-3226535
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BATU SULI INTERNASIONAL HOTEL,"JL RADEN SALEH NO. 04 RT. 2/RW. 7, MENTENG, KEC. JEKAN RAYA 73112",0536-3244765
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DANDANG TINGANG HOTEL,"JL YOS SUDARSO NO. 13 RT. 1/RW. 2, MENTENG, KEC. JEKAN RAYA",0536-3221805; 0536-0536 3221254
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DANDANG TINGANG HOTEL,JL YOS SUDARSO NO. 13,
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,FOVERE HOTEL,"JL G. OBOS NO 97 RT. 1/RW. 12, MENTENG, KEC. JEKAN RAYA 73112",0536-4211173; 0536-421888
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GLOBAL ROYAL HOTEL,"JL CILIK RIWUT KM 2,9 RT. 4/RW. 9, PALANGKA, KEC. JEKAN RAYA 73112",
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND GLOBAL HOTEL,"JL TJILIK RIWUT KM 1 RT. 3/RW. 2, PALANGKA, KEC. JEKAN RAYA 73112",0536-3222086
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KAHAYAN SWARGA BUMMI PT <AMARIS HOTEL>,"JL S PARMAN NO 60 A RT. 1/RW. 3, PALANGKA, KEC. JEKAN RAYA 73112",0536-3223888; 0536-05363238999
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,LUWANSA HOTEL,"JL G OBOS NO. 102, MENTENG, KEC. JEKAN RAYA 0536-(0536) 3242929",0536-3242828
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,NEO PALANGKA RAYA HOTEL,"JL CILIK RIWUT KM 1 RT. 2/RW. 10, PALANGKA, KEC. JEKAN RAYA 73112",
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RUNGAN SARI MEETING DAN RESORT,"RUNGAN SARI RT. 3/RW. 1, SEI GOHONG, KEC. BUKIT BATU 73225",
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SWISS-BELHOTEL DANUM,"JL TJILIK RIWUT NO. 9 RT. 1/RW. 8, BUKIT TUNGGAL, KEC. JEKAN RAYA 73112",0536-3232777; 0536-05363241999
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AYAM PENYET SURABAYA,"JL G. OBOS RT. 2/RW. 12, MENTENG, KEC. JEKAN RAYA 73112",0536-3234105
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BAKSO LAPANGAN TEMBAK,"JL YOS SUDARSO LT I METOS RT. 5/RW. 3, MENTENG, KEC. JEKAN RAYA 73111",085245938386
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,D' COST,"JL YOS SUDARSO LT 3 METOS RT. 5/RW. 3, MENTENG, KEC. JEKAN RAYA 73111",082159159768
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,EAT BOSS,"JL YOS SUDARSO LT 3 METOS RT. 5/RW. 9, MENTENG, KEC. JEKAN RAYA 73111",085389912499
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KAMPUNG LAUK \,"JL PALANGKA RAYA BUNTOK RT. 4/RW. 2, PAHANDUT SEBERANG, KEC. PAHANDUT 73111",
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KFC,"JL YOS SUDARSO LT I METOS RT. 5/RW. 3, MENTENG, KEC. JEKAN RAYA 73111",085249102013
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KFC RTA MILONO,"JL RTA MILONO KM 1,5 RT. 1/RW. 7, MENTENG, KEC. JEKAN RAYA 73112",087782870440
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PIZZA HUT,"JL IMAM BONJOL NO.03 RT. 2/RW. 7, LANGKAI, KEC. PAHANDUT 73111",08113483507
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,QUICK CHICKEN,"JL RAJAWALI RT. 2/RW. 3, BUKIT TUNGGAL, KEC. JEKAN RAYA 73112",08115273635
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL RAJAWALI KM 4.5 RT. 2/RW. 5, BUKIT TUNGGAL, KEC. JEKAN RAYA 73112",082253158400
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL RTA MILONO KM 9 RT. 7/RW. 2, KERENG BANGKIRAI, KEC. SABANGAU 73113",081952078245
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL MENTENG RT. 5/RW. 8, MENTENG, KEC. JEKAN RAYA 73112",087815832607
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL RAJAWALI INDUK NO. 51 RT. 4/RW. 23, PALANGKA, KEC. JEKAN RAYA 73112",082151513131
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL HIU PUTIH INDUK RT. 1/RW. 10, BUKIT TUNGGAL, KEC. JEKAN RAYA 73112",082255675422
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL YOS SUDARSO LT 3 METOS RT. 5/RW. 3, MENTENG, KEC. JEKAN RAYA 73111",081901949039
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET SOLID CHICKEN,"JL KINIBALU RT. 5/RW. 14, PALANGKA, KEC. JEKAN RAYA 73112",085226492324
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"SALMAZEIN INDONESIA CATERING SERVICE, PT","JL PINUS JAYA 2 NO 5 RT. 3/RW. 9, PANARUNG, KEC. PAHANDUT 71111",
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SENAYAN RESTO DAN BAKERY,"JL KINIBALU NO 270 RT. 5/RW. 14, PALANGKA, KEC. JEKAN RAYA 73112",
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SOLARIA RESTO,"JL YOS SUDARSO LANTAI 3 METOS RT. 5/RW. 3, MENTENG, KEC. JEKAN RAYA 73111",087808518205
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WARUNG SAMBAL SPESIAL,"JL G OBOS 12 RT. 2/RW. 6, MENTENG, KEC. JEKAN RAYA 73112",081254597334
KALIMANTAN TENGAH,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WONG SOLO RUMAH MAKAN,"JL DIPONEGORO RT. 1/RW. 4, PAHANDUT, KEC. PAHANDUT 73111",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CATERING ANUGRAH,"JL A YANI KM 122 RT. 17/RW. 03, SIMPANG EMPAT SUNGAI BARU, KEC. JORONG 70882",081351094499
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHIKEN,"JL H BOEJASIN RT. 21/RW. 06, ANGSAU, KEC. PELAIHARI 70814",087704406883
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND SURYA HOTEL,"JL SURYAGANDAMANA 10 RT. 04/RW. 04, KOTABARU HULU, KEC. PULAU LAUT UTARA 72113",0518-251000; 0518-825222
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,HALTE FOOD BAKERY,"JL H AGUS SALIM RT. 03/RW. 01, KOTABARU TENGAH, KEC. PULAU LAUT UTARA 72113",081349380000
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL VETERAN RT. 18/RW. 02, DIRGAHAYU, KEC. PULAU LAUT UTARA 72116",0878172501
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AMARIS HOTEL,"JL A. YANI KM 7 RT. 05/RW. 02, KERTAK HANYAR I, KEC. KERTAK HANYAR 70654",0511-4282818; 0511-4282808
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"BANUA MEGAH SEJAHTERA, PT (ASTON HOTEL AND CONVENTION CENTRE)","JL A YANI KM 11 RT. 01/RW. 01, GAMBUT BARAT, KEC. GAMBUT 70652",0511-67455555
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BUMI BANJAR HOTEL,"JL AHMAD YANI NO 9C RT. 01/RW. 01, MANARAP LAMA, KEC. KERTAK HANYAR 70645",0511-4240003; 0511-3264583
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,EFA HOTEL,"JL A. YANI KM 6,5 KOMP BUNYAMIN PERMAI I RT. 11/RW. 02, KERTAK HANYAR I, KEC. KERTAK HANYAR 70654",0511-3252118
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,TRANS CITY HOTEL,"JL A YANI KM 7,6 RT. 03/RW. 01, KERTAK HANYAR II, KEC. KERTAK HANYAR 70654",0511-3201123
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AZ FOOD EXPRESS,"JL GUNTUNG ALABAN RT. 01/RW. 02, SEKUMPUL, KEC. MARTAPURA 70614",085246525101
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BAKSO ADIT,"JL A YANI KM 14.5 RT. 19/RW. 07, GAMBUT, KEC. GAMBUT 70652",085391691719
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BAKSO BATUAH,"JL A.YANI SIMPANG 4 LAMPU MERAH RT. 07/RW. 03, KERATON, KEC. MARTAPURA 70611",081348786111
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BAKSO GOYANG LIDAH 2,"ANTASAN SENOR RT. 03/RW. 03, ANTASAN SENOR, KEC. MARTAPURA TIMUR 70617",0013-40768640
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,J CO DONAT AND COFEE,"JL A.YANI KM 6,7 GIANT EKSTRA LT 1 RT. 01/RW. 01, KERTAK HANYAR I, KEC. KERTAK HANYAR 70654",0511-6715078
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"PRIMA BOGA SURYA BANJAR, PT","JL A YANI KM 7 KOMP AMARIS RT. 05, KERTAK HANYAR I, KEC. KERTAK HANYAR 70654",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RESTO DAN LOUNGE SOLARIA,"JL A.YANI KM 6,7 GIANT EKSTRA LT 1 RT. 01/RW. 01, KERTAK HANYAR I, KEC. KERTAK HANYAR 70654",0511-6715088
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"RIANISA SEKARSARI MANDIRI, PT","BASECAMP PAMA, JL SUADUNG RT. 05/RW. 01, RANTAU NANGKA, KEC. SUNGAI PINANG 70675",082154757269
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL MANARAP TENGAH RT. 01/RW. 01, MANARAP TENGAH, KEC. KERTAK HANYAR 70654",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL SEKUMPUL UJUNG SIMPANG TIGA RT. 01/RW. 05, SEKUMPUL, KEC. MARTAPURA 70614",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL PEMAJATAN KM 1 100 RT. 07/RW. 03, GAMBUT, KEC. GAMBUT 70692",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"ROCKET CHICKEN INDONESIA, PT","JL KERTAK BARU RT. 06/RW. 03, PEKAUMAN ULU, KEC. MARTAPURA TIMUR 70617",085741808329
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SEAFOOD NYANDING ROSO,"JL MAHLIGAI KOMP ISTANA ALFAZA RT. 06/RW. 02, KERTAK HANYAR II, KEC. KERTAK HANYAR 70654",0013-49787721
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WARUNGMAKAN TENDA BIRU,"JL A YANI KM 14 RT. 10/RW. 03, GAMBUT BARAT, KEC. GAMBUT 70652",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PRIMABATOLA HOTEL,"JL BASUKI RAHMAT RT. 01/RW. 02, MARABAHAN KOTA, KEC. MARABAHAN 70511",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GORENE RUMAH MAKAN,"JL VETERAN RT. 21/RW. 02, MARABAHAN KOTA, KEC. MARABAHAN 70511",081348773732
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RM PANDAN WANGI,"JL AYANI KM 85 RT. 03, BINUANG, KEC. BINUANG 71183",082251038555
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RM WONG SOLO,"JL JENDRAL SUDIRMAN RT. 09/RW. 02, RANTAU KIWA, KEC. TAPIN UTARA 71111",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WARUNG BEBEK KALIJO,"JL H M RUSLI RT. 09/RW. 04, KANDANGAN KOTA, KEC. KANDANGAN 71211",085353889999
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BHIMA HOTEL,"JL LORONG NU NO 15 RT. 08/RW. 03, BARABAI SELATAN, KEC. BARABAI 71315",0517-41171
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BHIMA III HOTEL,"JL GANESHA NO 3 RT. 08/RW. 03, BARABAI SELATAN, KEC. BARABAI 71315",082351293558
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BIMA HOTEL SYARIAH,"JL PESAR 3 RT. 08/RW. 03, BARABAI SELATAN, KEC. BARABAI 71315",0517-42012
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND BHIMA HOTEL,"JL LORONG NU NO 15 RT. 08/RW. 03, BARABAI SELATAN, KEC. BARABAI 71315",082153451004
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BALQIS ASSABA HOTEL,"JL NORMAN UMAR NO 87 RT. 08, KEBUN SARI, KEC. AMUNTAI TENGAH 71419",0527-62852
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROCKET CHICKEN,"JL H ABDUL GANI MAJEDI RT. 02, SUNGAI MALANG, KEC. AMUNTAI TENGAH 71418",087716660004
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ASTON TANJUNG CITY HOTEL,"JL MABUUN RAYA RT. 04, MABUUN, KEC. MURUNG PUDAK 71571",0526-2027899; 0526-2027889
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,JELITA TANJUNG HOTEL,"JL IR. P. H. M. NOOR NO 1A RT. 01 RT. 04, PEMBATAAN, KEC. MURUNG PUDAK 71571 (0526) 2024222 (0526) 2024222",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BERKAH KATERING,"J L GARUDA RT. 12, BELIMBING RAYA, KEC. MURUNG PUDAK",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"HARAPAN KITA CATERING, PT","JL IR PHM NOOR RT. 04, PEMBATAAN, KEC. MURUNG PUDAK 71571",08528170720
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"RESTU TANJUNG PERMAI CATERING SERVICE, PT","JL RAYA MABURAI RT. 04, MABURAI, KEC. MURUNG PUDAK 71571",08115106735
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RESTU TANJUNG PERMAI CATERING SERVIS,"JL ANGGREK RAYA RT. 05/RW. 05, PEMBATAAN, KEC. MURUNG PUDAK 71571",082151754448
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"RIYANISA SEKAR SARI MANDIRI CATERING,","JL MESS MABURAI RT. 04, MABURAI, KEC. MURUNG PUDAK 71571",081347420944; 054922106
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"SERUMPUN HUTRA ABADI, PT","MABURAI RT. 04, MABURAI, KEC. MURUNG PUDAK 71571",081349563080
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"SERUMPUN PUTRA ABADI, PT","JL GG SERUMPUN RT. 04, PEMBATAAN, KEC. MURUNG PUDAK 71571",081349563080
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,EBONY BATULICIN HOTEL,"JL RAYA BATULICIN RT. 08/RW. 02, BATULICIN, KEC. BATU LICIN 72171",0518-71475
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PUTRI DUYUNG HOTEL,"JL PROPINSI KM 45 NO 204 RT. 5, GUSUNGNGE, KEC. KUSAN HILIR 72273",0518-38708; 0518-38400
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"BERKAT IBU, CV","JL KODECO KM 2.5 RT. 06, GUNUNG ANTASARI, KEC. SIMPANG EMPAT",081348411694
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"CATERING DEKA SETIYA JAYA,CV","JL PROVINSI RT. 9/RW. 3, KARANG INDAH, KEC. ANGSANA 72276",082158492249
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"KFC RESTORAN , TANAH BUMBU","JL TUNGKARAN PANGERAN RT. 10, TUNGKARAN PANGERAN, KEC. SIMPANG EMPAT 72113",08153510671
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WONG SOLO RUMAH MAKAN,"JL TRANSMIGRASI RT. 07/RW. 02, KAMPUNG BARU, KEC. SIMPANG EMPAT 72212",0518-6070393
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"NAJWA, CV","JL GUNUNG PANDAU RT. 03, PARINGIN TIMUR, KEC. PARINGIN 71615",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SIENNA INN HOTEL,"JL SUTOYO S NO 7 RT. 17/RW. 02, ANTASAN BESAR, KEC. BANJARMASIN TENGAH 70114",0511-6740233
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"""A"" HOTEL","JL LAMBUNG MANGKURAT, KERTAK BARU ULU, KEC. BANJARMASIN TENGAH",0511-4366818; 0511-4367345
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AQUARIUS HOTEL,"JL LAMBUNG MANGKURAT NO 32 KAV 1-3, KERTAK BARU ILIR, KEC. BANJARMASIN TENGAH",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ARIA BARITO HOTEL,"JL MT. HARYONO NO 16, KERTAK BARU ULU, KEC. BANJARMASIN TENGAH 70111",0511-3365001
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BANJARMASIN INTERNASIONAL HOTEL,"JL A. YANI KM 4.5 NO 45, KARANG MEKAR, KEC. BANJARMASIN TIMUR 70234",0511-3251008; 0511-3253009
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BATUNG BATULIS HOTEL,"JL JEND. SUDIRMAN NO 01, ANTASAN BESAR, KEC. BANJARMASIN TENGAH",
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BINA SUBUR HOTEL,"JL SKIP LAMA NO 06 RT. 16/RW. 02, ANTASAN BESAR, KEC. BANJARMASIN TENGAH 70114",0511-4367007
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BLUE ATLANTIC HOTEL,"JL PANGERAN ANTASARI NO 18 RT. 01/RW. 01, PEKAPURAN RAYA, KEC. BANJARMASIN TIMUR 70234",0511-3271889; 0511-625113272909
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CAHAYA HOTEL,"JL KAPTEN PIERE TENDEAN NO 64 RT. 01/RW. 01, SUNGAI BARU, KEC. BANJARMASIN TENGAH 70233",0511-3253508; 0511-3266748
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CITRA RAYA HOTEL,JL RE. MARTADINATA NO2 6,
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CITRA RAYA HOTEL,"JL RE MARTADINATA NO 26 RT. 23/RW. 03, TELAWANG, KEC. BANJARMASIN BARAT 70112",0511-3352983; 0511-3352312
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,FAMILIA HOTEL,"JL HASAN BASRI KAYUTANGI NO 26 RT. 38/RW. 03, ALALAK UTARA, KEC. BANJARMASIN UTARA 70125",0511-3302345; 0511-3306789
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GOLDEN TULIP GALAXY,"JL AHMAD YANI KM 25 NO 138 RT. 15/RW. 02, SUNGAI BARU, KEC. BANJARMASIN TENGAH 70233",0511-3277777
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GONDOLA INN HOTEL,"JL LAMBUNG MANGKURAT 19B RT. 08/RW. 02, KERTAK BARU ILIR, KEC. BANJARMASIN TENGAH 70111",0511-3360011
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND MENTARI HOTEL,"JL LAMBUNG MANGKURAT NO 32, KERTAK BARU ULU, KEC. BANJARMASIN TENGAH",0511-4368944
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,G'SIGN HOTEL,"JL GERILYA NO 5 RT. 16/RW. 02, PEMURUS LUAR, KEC. BANJARMASIN TIMUR 70249",0511-3271188; 0511-2207121
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,HOME SYAT RINDANG,"GG HASANUDDIN HM 1 RT. 10/RW. 02, KERTAK BARU ULU, KEC. BANJARMASIN TENGAH 70111",0511-3354857
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,JELITA HOTEL,"JL A. YANI KM 2,5 NO 44-46 A, SUNGAI BARU, KEC. BANJARMASIN TENGAH",0511-3251122; 0511-3251122
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KHARISMA HOTEL,"JL KS TUBUN NO 36-38 RT. 10/RW. 01, KELAYAN BARAT, KEC. BANJARMASIN SELATAN 70241",0511-3270988; 0511-3260960
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,MERCURE BANJARMASIN,"JL A.YANI KM 2 DUTA MALL, MELAYU, KEC. BANJARMASIN TENGAH 70232",0511-3268888
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,NASA HOTEL,"JL DJOK MENTAYA NO 8 RT. 01/RW. 02, KERTAK BARU ILIR, KEC. BANJARMASIN TENGAH 70111",0511-3366868
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PALM HOTEL,"JL S. PARMAN NO 189, BELITUNG UTARA, KEC. BANJARMASIN BARAT 70116",0511-3353427; 0511-3355277
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PERMATA HOTEL,"JL A. YANI KM1 NO 186, SUNGAI BARU, KEC. BANJARMASIN TENGAH 70211",0511-3263314; 0511-05113263318
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PESONA HOTEL,"JL BRIGJEN H HASAN BASRI NO32 A, PANGERAN, KEC. BANJARMASIN UTARA 70123",0511-3302909; 0511-3302911
KALIMANTAN SELATAN,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,QUEEN CITY HOTEL,"JL YOS SUDARSO NO 6, TELAGA BIRU, KEC. BANJARMASIN BARAT 70119",0511-3351501; 0511-4423359
